review,rating,date,bank,source,polarity,subjectivity,sentiment,vader_compound,vader_sentiment,analysis_timestamp
Great,5,2024-11-25,BOA,Google Play Store,0.8,0.75,positive,0.6249,positive,2025-11-29 15:46:39.451948
Good,5,2024-12-30,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Sad experience,1,2025-01-30,BOA,Google Play Store,-0.5,1.0,negative,-0.4767,negative,2025-11-29 15:46:39.451948
Boa,4,2025-01-18,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
😡😡😡🤬🤬🤬,1,2025-01-16,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
ቆንጆ ነው በርቱ,5,2025-06-11,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
BoA,5,2025-03-11,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Beter,5,2025-01-21,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Boa,5,2025-01-06,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Money,5,2024-11-24,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
wow,5,2025-04-28,BOA,Google Play Store,0.1,1.0,neutral,0.5859,positive,2025-11-29 15:46:39.451948
Thank you,5,2025-01-10,BOA,Google Play Store,0.0,0.0,neutral,0.3612,positive,2025-11-29 15:46:39.451948
very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,1,2024-11-12,BOA,Google Play Store,-0.39000000000000007,0.52,negative,0.0,neutral,2025-11-29 15:46:39.451948
Good App,4,2024-10-12,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,3,2024-10-03,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,4,2024-10-25,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Great service,5,2024-11-12,BOA,Google Play Store,0.8,0.75,positive,0.6249,positive,2025-11-29 15:46:39.451948
Best bank,5,2025-02-08,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Very good,5,2024-11-14,BOA,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive,2025-11-29 15:46:39.451948
GOOD,5,2024-12-15,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,5,2024-10-19,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
it good,5,2024-11-12,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Bad,1,2024-10-10,BOA,Google Play Store,-0.6999999999999998,0.6666666666666666,negative,-0.5423,negative,2025-11-29 15:46:39.451948
Worest app,1,2024-10-03,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Wweeeer,4,2024-11-12,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
GOAT 🐐 🐐,5,2024-11-19,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Amrumehamed,1,2024-10-21,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Infinx,5,2024-11-12,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Oene,5,2024-11-12,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Wwwerrr,5,2024-10-02,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Abdulkadir,5,2024-10-11,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Abessnya Banke,5,2024-11-05,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
thank you,5,2025-04-02,BOA,Google Play Store,0.0,0.0,neutral,0.3612,positive,2025-11-29 15:46:39.451948
👏👏👏,5,2024-11-24,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
❤❤❤❤❤❤,5,2024-11-12,BOA,Google Play Store,0.0,0.0,neutral,0.9803,positive,2025-11-29 15:46:39.451948
እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,1,2024-09-05,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
To get good quality,5,2024-07-27,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
good,3,2024-08-07,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,3,2024-08-28,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,1,2024-07-24,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Goood,4,2024-08-06,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Bad app📱👎👎👎,1,2024-08-11,BOA,Google Play Store,-0.6999999999999998,0.6666666666666666,negative,-0.5423,negative,2025-11-29 15:46:39.451948
not active,1,2024-07-27,BOA,Google Play Store,0.06666666666666667,0.6,neutral,-0.3089,negative,2025-11-29 15:46:39.451948
Best app,5,2024-08-11,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Good application,5,2024-09-16,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Best app,5,2024-08-18,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Smart technology,5,2024-09-10,BOA,Google Play Store,0.21428571428571427,0.6428571428571429,positive,0.4019,positive,2025-11-29 15:46:39.451948
Nice appp,5,2024-08-11,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Very good,5,2024-09-01,BOA,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive,2025-11-29 15:46:39.451948
የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),5,2024-09-14,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Good,5,2024-08-13,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Nice,5,2024-07-24,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Good,5,2024-08-26,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Excellent,5,2024-07-16,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
experienced,5,2024-07-14,BOA,Google Play Store,0.8,0.9,positive,0.0,neutral,2025-11-29 15:46:39.451948
Good,5,2024-09-16,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Great,5,2024-08-03,BOA,Google Play Store,0.8,0.75,positive,0.6249,positive,2025-11-29 15:46:39.451948
Good,5,2024-08-22,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,5,2024-08-07,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
nice,5,2024-09-26,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Nice,5,2024-08-03,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
No work,5,2024-07-10,BOA,Google Play Store,0.0,0.0,neutral,-0.296,negative,2025-11-29 15:46:39.451948
Horrible,1,2024-08-14,BOA,Google Play Store,-1.0,1.0,negative,-0.5423,negative,2025-11-29 15:46:39.451948
Useless,1,2024-07-11,BOA,Google Play Store,-0.5,0.2,negative,-0.4215,negative,2025-11-29 15:46:39.451948
Shameful,1,2024-09-17,BOA,Google Play Store,0.0,0.0,neutral,-0.4939,negative,2025-11-29 15:46:39.451948
Ahmed Mohammed husen,3,2024-07-21,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Harun tamam galanaa,3,2024-08-09,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Naziriet measho 89160437,1,2024-07-22,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Betanya Gebre,3,2024-08-23,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
senayt Mesfin,4,2024-11-08,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Wedi Tekle .,5,2024-08-11,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Poor network,1,2024-08-01,BOA,Google Play Store,-0.4,0.6,negative,-0.4767,negative,2025-11-29 15:46:39.451948
Miliyone.,5,2024-07-05,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
🤷🤷🤷,3,2024-07-15,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
😡😡😡😡😡😡😡,1,2024-07-15,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
😞😞😞😞,1,2024-07-16,BOA,Google Play Store,0.0,0.0,neutral,-0.9081,negative,2025-11-29 15:46:39.451948
👎👎👎👎👎👎👎👎👎,1,2024-08-06,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
mal,5,2024-07-16,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
It is ok,5,2024-09-01,BOA,Google Play Store,0.5,0.5,positive,0.296,positive,2025-11-29 15:46:39.451948
Wow,5,2024-07-16,BOA,Google Play Store,0.1,1.0,neutral,0.5859,positive,2025-11-29 15:46:39.451948
Hussenaliumar,5,2024-08-29,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Review,5,2024-08-06,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
ትርሃስ,5,2024-08-19,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
BOA,5,2024-10-11,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
ደደገነሐ,5,2024-10-15,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Okay,5,2024-07-23,BOA,Google Play Store,0.5,0.5,positive,0.2263,positive,2025-11-29 15:46:39.451948
ጀማል ውቀቱ,5,2024-09-30,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
በጣም ቀፋፊ አፕ ነው ። ሰርቶ አያውቅም ። በጣም ብዙ ችግር አለበት ከአቢሲኒያ ባንክ የማይጠበቅ አፕ ለምን ደህና ዲቨሎኘር ቀጥራችሁ አፕሊኬሽኑን ድጋሚ አታሰሩትም ?,1,2024-05-20,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
ከዚህ ትልቅ ባንክ የማይጠበቅ ድንዝዝዝዝ ያለ App.... ዛግግግ ነው ያረገኝ 😡😡😡,1,2024-06-20,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Great app..,3,2024-05-18,BOA,Google Play Store,0.8,0.75,positive,0.6249,positive,2025-11-29 15:46:39.451948
Good appp,1,2024-05-11,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Fails occasionally.,4,2024-05-17,BOA,Google Play Store,-0.25,0.2125,negative,-0.4215,negative,2025-11-29 15:46:39.451948
Good,4,2024-05-09,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good application,5,2024-05-12,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Wow amazing,5,2024-05-10,BOA,Google Play Store,0.35000000000000003,0.95,positive,0.8225,positive,2025-11-29 15:46:39.451948
Exceptional service,5,2024-05-13,BOA,Google Play Store,0.6666666666666666,1.0,positive,0.0,neutral,2025-11-29 15:46:39.451948
Very good,5,2024-05-18,BOA,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive,2025-11-29 15:46:39.451948
Excellent service,5,2024-06-19,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
አፑ በጣም አስቸጋሪ ሆኗል,1,2024-06-25,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Good 👍,5,2024-06-07,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Nice 🤙,5,2024-05-15,BOA,Google Play Store,0.6,1.0,positive,0.7184,positive,2025-11-29 15:46:39.451948
Best,5,2024-05-18,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Good,5,2024-08-30,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Best,5,2024-07-01,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Nice,5,2024-05-25,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Good,5,2024-05-24,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Too late!,1,2024-07-10,BOA,Google Play Store,-0.375,0.6,negative,0.0,neutral,2025-11-29 15:46:39.451948
አይሰራም አፑ ለምንድነው,1,2024-06-06,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Am not satisfay,2,2024-05-11,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Kerfafa new,1,2024-06-01,BOA,Google Play Store,0.13636363636363635,0.45454545454545453,positive,0.0,neutral,2025-11-29 15:46:39.451948
ጭራሽ አይነፋም,1,2024-07-12,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Very poor,1,2024-05-21,BOA,Google Play Store,-0.52,0.78,negative,-0.5256,negative,2025-11-29 15:46:39.451948
ABDU MUDESR,2,2024-06-01,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Ayseram,1,2024-05-28,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
BOA,5,2024-05-18,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
All,5,2024-05-21,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
BoA,5,2024-07-13,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Ethiopia,5,2024-05-09,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
open,5,2024-05-16,BOA,Google Play Store,0.0,0.5,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Really Bank,5,2024-06-12,BOA,Google Play Store,0.2,0.2,positive,0.0,neutral,2025-11-29 15:46:39.451948
ደስታው ንጋቴ,5,2024-05-20,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
meskelu Metku,5,2024-06-17,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
👍👍👍,5,2024-06-12,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
🙏🙏🙏,5,2024-07-05,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
"The app never worked properly, specially on android 14, do better",1,2024-05-02,BOA,Google Play Store,0.4285714285714286,0.5357142857142857,positive,0.4404,positive,2025-11-29 15:46:39.451948
አሁን update የተደረገው App ምንም ነው የማይሰራው መከራችንን እኮ ነው ያሳየን😏😏),1,2024-05-05,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
good good,3,2024-05-12,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.7003,positive,2025-11-29 15:46:39.451948
Good,3,2024-05-02,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,3,2024-05-07,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,1,2024-05-03,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Mnm beka ayeseram hule endaschegeregn,1,2024-05-01,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Best,4,2024-04-30,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Good service,5,2024-05-04,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Great app,5,2024-05-05,BOA,Google Play Store,0.8,0.75,positive,0.6249,positive,2025-11-29 15:46:39.451948
Good,5,2024-05-02,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Excited,5,2024-04-29,BOA,Google Play Store,0.375,0.75,positive,0.34,positive,2025-11-29 15:46:39.451948
best,5,2024-05-02,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Good,5,2024-05-06,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,5,2024-04-29,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
good,5,2024-05-04,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,5,2024-05-04,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
"Lag,...",1,2024-05-06,BOA,Google Play Store,0.0,0.0,neutral,-0.34,negative,2025-11-29 15:46:39.451948
Disgrace app,1,2024-05-08,BOA,Google Play Store,0.0,0.0,neutral,-0.4939,negative,2025-11-29 15:46:39.451948
Not working 😕,1,2024-05-03,BOA,Google Play Store,0.0,0.0,neutral,0.2411,positive,2025-11-29 15:46:39.451948
Slow,1,2024-05-03,BOA,Google Play Store,-0.30000000000000004,0.39999999999999997,negative,0.0,neutral,2025-11-29 15:46:39.451948
ayseram yastelal,3,2024-05-04,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
አረ wuyyyyyyyyyy,1,2024-05-05,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
To payment,1,2024-04-29,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Sorie,1,2024-05-03,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Plays,5,2024-05-02,BOA,Google Play Store,0.0,0.0,neutral,0.25,positive,2025-11-29 15:46:39.451948
Pic new,5,2024-04-30,BOA,Google Play Store,0.13636363636363635,0.45454545454545453,positive,0.0,neutral,2025-11-29 15:46:39.451948
Best app,5,2024-04-26,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Excellent service,5,2024-05-01,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
Nice,5,2024-05-02,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Ok true,1,2024-05-03,BOA,Google Play Store,0.425,0.575,positive,0.6124,positive,2025-11-29 15:46:39.451948
Wow bank of Abyssinia great job I really like the updated version of Mobile banking specially it allows me to transfer 500000 birr,5,2024-02-23,BOA,Google Play Store,0.3642857142857143,0.6303571428571428,positive,0.8932,positive,2025-11-29 15:46:39.451948
update ካረኩት ቡሃላ screenshot አላስቀምጥም ብሏል። ግን screenshot ማንሳት ጀምሯል,4,2024-02-15,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
በጣም ቀለል ያለ እና ምቹ ና አስተማማኝ ነው እርሶም ይጠቀሙበት !!!,1,2024-04-14,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
wow its so attractive,5,2024-04-09,BOA,Google Play Store,0.45,1.0,positive,0.7902,positive,2025-11-29 15:46:39.451948
Good,3,2024-04-19,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
ግሞች ደህና የነበረውን አግማሙት ኤጭ,1,2024-02-18,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
The best,4,2024-04-14,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
Noting! Mnm ayseram,1,2024-02-17,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Good app,5,2024-04-09,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good app,5,2024-04-18,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
excellent app,5,2024-02-17,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
Great apps,5,2024-04-07,BOA,Google Play Store,0.8,0.75,positive,0.6249,positive,2025-11-29 15:46:39.451948
Nice app,5,2024-03-29,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Very Good,5,2025-09-09,BOA,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive,2025-11-29 15:46:39.451948
Its good,5,2024-04-13,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Very Interesting,5,2024-02-24,BOA,Google Play Store,0.65,0.65,positive,0.4576,positive,2025-11-29 15:46:39.451948
Good,5,2024-03-07,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
nice,5,2024-02-23,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Good,5,2024-02-18,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Good,5,2024-04-09,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Nice,5,2024-04-11,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Cool,5,2024-03-10,BOA,Google Play Store,0.35,0.65,positive,0.3182,positive,2025-11-29 15:46:39.451948
Good,5,2024-04-14,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
Amazing,5,2024-02-09,BOA,Google Play Store,0.6000000000000001,0.9,positive,0.5859,positive,2025-11-29 15:46:39.451948
Good,5,2024-02-11,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
good,5,2024-02-20,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
nice,5,2024-04-21,BOA,Google Play Store,0.6,1.0,positive,0.4215,positive,2025-11-29 15:46:39.451948
Good,5,2024-02-23,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
excellent,5,2024-04-05,BOA,Google Play Store,1.0,1.0,positive,0.5719,positive,2025-11-29 15:46:39.451948
Good,5,2024-03-06,BOA,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive,2025-11-29 15:46:39.451948
It's bad,1,2024-03-09,BOA,Google Play Store,-0.6999999999999998,0.6666666666666666,negative,-0.5423,negative,2025-11-29 15:46:39.451948
Always crashes,1,2024-03-02,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
poor performance,1,2024-04-20,BOA,Google Play Store,-0.4,0.6,negative,-0.4767,negative,2025-11-29 15:46:39.451948
After two weeks it require update why?,5,2024-05-07,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
666⁸,4,2024-02-29,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Right one,1,2024-04-22,BOA,Google Play Store,0.2857142857142857,0.5357142857142857,positive,0.0,neutral,2025-11-29 15:46:39.451948
ርይርፍ,3,2024-07-19,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Not working,2,2024-02-28,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Waw,1,2024-03-08,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Poor,1,2024-03-13,BOA,Google Play Store,-0.4,0.6,negative,-0.4767,negative,2025-11-29 15:46:39.451948
Ayseram,1,2024-04-21,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Toppen!!!,5,2024-03-04,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Awosome,5,2024-03-03,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Wowww,5,2024-04-16,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Mosisaborana,5,2024-04-05,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
ስንታየሁ,5,2024-02-24,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Wow,5,2024-04-14,BOA,Google Play Store,0.1,1.0,neutral,0.5859,positive,2025-11-29 15:46:39.451948
Ayub Gebere,5,2024-03-02,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Muhammaadamaan musxafaa,5,2024-03-21,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
ለምንድን ነው የexit መውጫ የሌለው back back ስንል እንውላለን እንጂ አፑ አይዘጋም,2,2024-02-06,BOA,Google Play Store,0.0,0.0,neutral,0.0,neutral,2025-11-29 15:46:39.451948
Waw bezu amarache ke fetnet gar yemegerm lewt new,5,2024-02-04,BOA,Google Play Store,0.13636363636363635,0.45454545454545453,positive,0.0,neutral,2025-11-29 15:46:39.451948
Well Done,4,2024-02-05,BOA,Google Play Store,0.0,0.0,neutral,0.2732,positive,2025-11-29 15:46:39.451948
Best app,5,2024-02-16,BOA,Google Play Store,1.0,0.3,positive,0.6369,positive,2025-11-29 15:46:39.451948
