review,rating,date,bank,source,polarity,subjectivity,sentiment,vader_compound,vader_sentiment
Poor application,1,2023-04-06,CBE,Google Play Store,-0.4,0.6,negative,-0.4767,negative
Network dependent,3,2023-04-25,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
ኘነኘ ጀዘጀጨ,3,2023-08-13,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
4: experice,5,2023-04-06,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Make updated,1,2023-04-17,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
not worked,1,2023-09-01,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
No service,1,2023-06-27,CBE,Google Play Store,0.0,0.0,neutral,-0.296,negative
Not working,1,2023-07-25,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
8 expriance,1,2025-01-08,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
not functional,1,2023-06-10,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
The network,4,2023-08-31,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Goodapp,4,2023-04-24,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Poor app,2,2023-05-27,CBE,Google Play Store,-0.4,0.6,negative,-0.4767,negative
Abubeker negn,2,2023-05-07,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Verygood service.,5,2023-09-15,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Actve,1,2023-09-02,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Unfunctional,1,2023-08-10,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Worriest,1,2023-07-19,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
stacked,1,2023-07-26,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
It's okey,5,2023-04-28,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Late,2,2023-08-26,CBE,Google Play Store,-0.3,0.6,negative,0.0,neutral
ሁሌም የምተማመንበት ባንክ,5,2023-04-09,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
⭐⭐⭐⭐⭐,5,2023-05-22,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
👍👍👍,5,2023-03-20,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Yasinzakir,5,2023-04-14,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Wow,5,2023-04-09,CBE,Google Play Store,0.1,1.0,neutral,0.5859,positive
I like,5,2023-03-27,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
Help,5,2025-02-05,CBE,Google Play Store,0.0,0.0,neutral,0.4019,positive
I like it,5,2023-08-30,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
Wow,5,2023-08-30,CBE,Google Play Store,0.1,1.0,neutral,0.5859,positive
Wow,5,2023-09-03,CBE,Google Play Store,0.1,1.0,neutral,0.5859,positive
መመርመር,5,2023-08-15,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
It is nis,5,2023-08-04,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
I like it,5,2023-03-22,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
CBE,5,2023-08-24,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Waw,5,2023-08-28,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
I like,5,2023-07-29,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
nic,5,2023-07-16,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
shewalem,5,2023-07-18,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Wow,5,2023-03-21,CBE,Google Play Store,0.1,1.0,neutral,0.5859,positive
New,5,2023-08-24,CBE,Google Play Store,0.13636363636363635,0.45454545454545453,positive,0.0,neutral
Wow,5,2023-06-30,CBE,Google Play Store,0.1,1.0,neutral,0.5859,positive
etc,5,2024-01-06,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Goog,5,2023-07-15,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
anigaa leh,5,2023-09-04,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
thank you,5,2023-05-27,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
Kamaal Adam,5,2023-05-17,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Thanks you,5,2023-03-30,CBE,Google Play Store,0.2,0.2,positive,0.4404,positive
Add biometric,5,2023-07-24,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Wow CBE,5,2023-03-21,CBE,Google Play Store,0.1,1.0,neutral,0.5859,positive
Nigatu Niguse,5,2025-01-03,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
gerat Appp,5,2023-08-22,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Tanks CBE,5,2023-03-29,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Grt ap,5,2023-05-10,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Mayza Yido,5,2023-09-04,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
❤❤❤❤❤,5,2024-07-12,CBE,Google Play Store,0.0,0.0,neutral,0.9719,positive
ንግድ ባንክ የሞባይል ባንኪንግ አፕ በጣም መልካም ሆኖ አግኝቼዋለሁ ፣ ህይወቴን አቅሎልኛል።,5,2023-01-10,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
በጣም አሪፍ App ነው ከባንክ ሰልፍ እና ብር ተሸክሞ ከመዞር ገላግሎኛል ።,5,2022-09-29,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Good Application 👍 ✅️,3,2022-11-09,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Well done!,5,2023-01-12,CBE,Google Play Store,0.0,0.0,neutral,0.3382,positive
Very good!,5,2022-09-30,CBE,Google Play Store,1.0,0.7800000000000001,positive,0.54,positive
Best up!!,4,2022-12-18,CBE,Google Play Store,1.0,0.3,positive,0.6988,positive
So amazing ap !!!!,5,2022-11-02,CBE,Google Play Store,1.0,0.9,positive,0.74,positive
ካየኋቸው ሁሉ ምቹ እና ላጠቃቀም ቀላሉ ነው።,5,2022-12-10,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Good app!,5,2022-12-22,CBE,Google Play Store,0.875,0.6000000000000001,positive,0.4926,positive
Nice app!,5,2023-02-23,CBE,Google Play Store,0.75,1.0,positive,0.4753,positive
Super exhausting😴,1,2023-03-04,CBE,Google Play Store,0.3333333333333333,0.6666666666666666,positive,0.34,positive
Hell cool,4,2022-10-04,CBE,Google Play Store,0.35,0.65,positive,-0.5106,negative
Good too,4,2022-10-17,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Great app.,5,2022-11-09,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
Reliable!,4,2022-10-19,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Nice fast....,5,2022-12-23,CBE,Google Play Store,0.4,0.8,positive,0.4215,positive
Excellent!,5,2022-08-03,CBE,Google Play Store,1.0,1.0,positive,0.6114,positive
Simple,3,2023-01-11,CBE,Google Play Store,0.0,0.35714285714285715,neutral,0.0,neutral
Good,3,2023-02-16,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,3,2022-07-09,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
good,4,2022-11-03,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,4,2022-10-25,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,4,2022-12-01,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Fantastic!,5,2022-06-26,CBE,Google Play Store,0.5,0.9,positive,0.5983,positive
It's Nice,4,2023-02-22,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
J ቸተደመ 😁😅,3,2023-01-28,CBE,Google Play Store,0.0,0.0,neutral,0.6705,positive
በጣም ጥሩ ነው አዳዲስ አገልግሎቶች ቢጨመሩበት ደግሞ መልካም ነው,5,2022-11-02,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Very good,5,2022-10-23,CBE,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive
Good app,5,2023-02-04,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good servic,5,2022-07-16,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Nice app,5,2023-02-22,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Best app,5,2022-10-31,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Best app,5,2022-08-01,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Good app,5,2022-09-15,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Very reliable,5,2022-06-18,CBE,Google Play Store,0.2,0.3,positive,0.0,neutral
Very useful,5,2023-01-09,CBE,Google Play Store,0.39,0.0,positive,0.4927,positive
Nice app,5,2023-02-01,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Good app,5,2022-08-20,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good app,5,2022-07-06,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Excellent App,5,2022-09-07,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
nice app,5,2022-11-12,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Good think,5,2022-10-06,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good job,5,2022-07-21,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good performance,5,2022-12-30,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Cool app,5,2023-01-02,CBE,Google Play Store,0.35,0.65,positive,0.3182,positive
Best app,5,2023-02-09,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Very Nice,5,2022-06-17,CBE,Google Play Store,0.78,1.0,positive,0.4754,positive
great applca,5,2023-01-21,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
Better app,5,2023-01-15,CBE,Google Play Store,0.5,0.5,positive,0.4404,positive
Best app,5,2022-07-05,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Perfect app,5,2022-09-25,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Its good,5,2022-12-10,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Nice App,5,2023-03-02,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Best App,5,2023-01-09,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
It's best,5,2022-10-07,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Amazing 🤑,5,2023-01-04,CBE,Google Play Store,0.6000000000000001,0.9,positive,0.5859,positive
It's good,5,2022-09-05,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Nice.,5,2022-06-26,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
V nice,5,2022-12-27,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Good,5,2022-10-15,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Nice,5,2022-08-04,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Good,5,2022-09-08,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2022-08-02,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Best,5,2023-03-01,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Good,5,2022-08-09,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2023-01-07,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2022-09-23,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Nice,5,2022-07-16,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
good,5,2022-10-08,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2023-02-02,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Nice,5,2022-12-17,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Excellent,5,2022-11-22,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Best,5,2022-09-06,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Goooood,5,2022-10-21,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Great,5,2022-10-20,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
I love,5,2022-11-07,CBE,Google Play Store,0.5,0.6,positive,0.6369,positive
Good,5,2022-06-17,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Perfect,5,2022-06-21,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Good,5,2022-12-18,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2022-08-30,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Nice,5,2022-07-07,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Good,5,2022-10-19,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Perfect,5,2022-07-05,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Excellent,5,2022-06-21,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Best,5,2022-10-21,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Good,5,2023-03-04,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Fantastic,5,2022-09-16,CBE,Google Play Store,0.4,0.9,positive,0.5574,positive
good,5,2022-08-20,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2022-10-16,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2022-08-17,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
I love it,5,2022-12-26,CBE,Google Play Store,0.5,0.6,positive,0.6369,positive
Best,5,2022-07-16,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Satisfactory,5,2022-11-02,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
good,5,2022-07-10,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Perfect,5,2023-03-06,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Fast,5,2022-11-28,CBE,Google Play Store,0.2,0.6,positive,0.0,neutral
Good,5,2022-07-25,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2022-08-18,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Love it,5,2022-07-09,CBE,Google Play Store,0.5,0.6,positive,0.6369,positive
Excellent,5,2022-08-05,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Best,5,2022-12-07,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Nice,5,2022-06-29,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Good,5,2023-01-09,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2022-11-04,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Nice,5,2022-08-10,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
።።፥።ጵልልች ፦።ል፣ሎክልልዝጥ,5,2022-10-06,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Top,5,2022-08-25,CBE,Google Play Store,0.5,0.5,positive,0.2023,positive
Great👍👍👍👍,5,2022-11-14,CBE,Google Play Store,0.0,0.0,neutral,0.6249,positive
Exlent app..,2,2022-09-08,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
በጣም አሪፍ Application ነው።,5,2023-03-09,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Tamam app!,5,2023-03-08,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Ok 👌,4,2023-03-10,CBE,Google Play Store,0.5,0.5,positive,0.8091,positive
በጣም ደስ የሚል ቀለል ያለ,5,2023-01-27,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
3 years,3,2022-10-21,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
amezing app,3,2022-07-31,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
.jk,3,2023-02-19,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
አባይኔ፣ኡራግያ,5,2023-08-18,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
tha kse,1,2022-09-10,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Very poor,1,2022-09-20,CBE,Google Play Store,-0.52,0.78,negative,-0.5256,negative
Poor,1,2022-09-09,CBE,Google Play Store,-0.4,0.6,negative,-0.4767,negative
All,1,2022-06-27,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Goodapps.,5,2022-08-15,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Salaa.abdii,5,2022-12-26,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
በርቱ ብዝ ቀጥሉ,5,2023-03-25,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
በጣም አሪፍ ነው,5,2022-10-31,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Wowww,5,2023-01-11,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Was ok,5,2023-07-04,CBE,Google Play Store,0.5,0.5,positive,0.296,positive
Wow,5,2022-10-04,CBE,Google Play Store,0.1,1.0,neutral,0.5859,positive
Nays,5,2023-01-12,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Wow,5,2022-07-01,CBE,Google Play Store,0.1,1.0,neutral,0.5859,positive
I like it,5,2022-12-06,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
CBE,5,2022-07-18,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Miftahi,5,2022-09-01,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Updated,5,2022-12-15,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
CBE,5,2023-01-09,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Eshi,5,2022-07-11,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Wow,5,2022-07-17,CBE,Google Play Store,0.1,1.0,neutral,0.5859,positive
addisneda,5,2022-10-04,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Imisyou,5,2023-02-15,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
ኢትዮጵያ,5,2023-03-12,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
ajvj,5,2022-07-23,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Perfakte,5,2022-07-02,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Cbenr,5,2023-02-27,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
1 year,5,2023-12-05,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
በጣም ጠቃም,5,2024-07-26,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
በጣምነው የወደድኩት,5,2022-11-29,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Thank you,5,2022-12-05,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
user always,5,2022-07-09,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
new app,5,2023-02-03,CBE,Google Play Store,0.13636363636363635,0.45454545454545453,positive,0.0,neutral
sakas sakad,5,2023-03-06,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Like app,5,2023-02-13,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
Betam baset,5,2022-11-19,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Verygood app,5,2022-11-07,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
thank you,5,2022-07-23,CBE,Google Play Store,0.0,0.0,neutral,0.3612,positive
Application replay,5,2024-02-24,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Very moderney,5,2022-06-17,CBE,Google Play Store,0.2,0.3,positive,0.0,neutral
👍👍👍,5,2022-08-15,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
እስካሁን ስጠቀመው ምንም ግራ ያጋባኝ ነገር አላገኘሁበትም፣ በተለው ክፍያዎችን ለመከወን በጣም ተመችቶኛል። ወደ ሌላ ባንክ ለመላክ ግን ቴሌ ብር በጣም ይበልጠዋል።,5,2022-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
ብራንች ድረስ መሄድ ምን አስፈለገ verified ለማድረግ sms መላክ ትችላላችሁ እኮ ሰዎች,1,2022-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
ብዙም ፈጣን አደለም ያስበላል ፍጥነቱ ያናደኛል በጣም.... እና ቢስተካከል መልካም ነዉ,3,2022-02-26,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
በኮቪድ ምክንያት እንቅስቃሴዬ በተገደበበት በዚህ ወቅት የተለያዩ ክፍያዎቼን ለመፈጸም ቀላል ያደረገልኝ መተግበሪያ (አፕሊኬሽን) ነው።,5,2022-02-12,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
ጥሩ አፕልኬሽን ነው ። ተጨማሪ የዲጂታል ከረንሲዎችን ማስተናፐድ እንዲችል ቢሆን ደግሞ ጥሩ ነበር።,5,2022-06-02,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Good app!,3,2022-02-23,CBE,Google Play Store,0.875,0.6000000000000001,positive,0.4926,positive
Great App!,5,2022-03-08,CBE,Google Play Store,1.0,0.75,positive,0.6588,positive
አንድ ጊዜ ታዞ ሁለቴ ያስተላልፋል አረ አስተካክሉት,4,2022-03-29,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
ሁሉንም አገልግሎችን በተቀላጠፈና በአመቺ ሁኔታ ለማግኘት የሚያስችል መተግበሪያ ነው።,5,2022-02-27,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Have nice!!!,5,2022-02-13,CBE,Google Play Store,1.0,1.0,positive,0.5684,positive
Excellent application.,5,2022-02-12,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Exceptionaly Good!!,5,2022-04-22,CBE,Google Play Store,1.0,0.6000000000000001,positive,0.5399,positive
Great 👍 👌 👍 App,5,2022-04-05,CBE,Google Play Store,0.8,0.75,positive,0.8816,positive
Its good,1,2022-02-13,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Awesome app,4,2022-02-21,CBE,Google Play Store,1.0,1.0,positive,0.6249,positive
Excellent app,4,2022-03-06,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Nice app,4,2022-02-12,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Great app,4,2022-06-05,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
Good app,4,2022-05-04,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Excellent👏👏👏⚫️🔴⚪️,5,2022-02-15,CBE,Google Play Store,0.0,0.0,neutral,0.5719,positive
Best,3,2022-05-13,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Good,1,2022-05-28,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Nice,4,2022-03-06,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
good,4,2022-05-25,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Cool,4,2022-02-17,CBE,Google Play Store,0.35,0.65,positive,0.3182,positive
Perfect!!,5,2022-04-15,CBE,Google Play Store,1.0,1.0,positive,0.6467,positive
Nice app,5,2022-02-19,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Nice app,5,2022-05-25,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Nice app,5,2022-02-12,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Very convenient,5,2022-03-07,CBE,Google Play Store,0.2,0.3,positive,0.0,neutral
Best app,5,2022-02-12,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Good luck,5,2022-02-23,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.7096,positive
Good job,5,2022-03-10,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good job,5,2022-02-12,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Very good,5,2022-03-07,CBE,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive
Good app,5,2022-05-31,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
good app,5,2022-02-12,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Better app,5,2022-03-01,CBE,Google Play Store,0.5,0.5,positive,0.4404,positive
So nice,5,2022-05-05,CBE,Google Play Store,0.6,1.0,positive,0.4754,positive
remarkable improvement,5,2022-02-14,CBE,Google Play Store,0.75,0.75,positive,0.765,positive
Very good,5,2022-05-04,CBE,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive
Good nice,5,2022-02-12,CBE,Google Play Store,0.6499999999999999,0.8,positive,0.6908,positive
Very nice,5,2022-02-16,CBE,Google Play Store,0.78,1.0,positive,0.4754,positive
best app,5,2022-03-21,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Good job,5,2022-06-07,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good app,5,2022-02-12,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Best app,5,2022-03-01,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
So good,5,2022-02-23,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4927,positive
Nice app,5,2022-05-17,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Excellent app,5,2022-02-12,CBE,Google Play Store,1.0,1.0,positive,0.5719,positive
Good its,5,2022-05-03,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Best ever,5,2022-04-22,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Good app,5,2022-06-01,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
best work,5,2022-02-24,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
excelent App,5,2022-02-24,CBE,Google Play Store,0.0,0.0,neutral,0.0,neutral
Very good,5,2022-04-20,CBE,Google Play Store,0.9099999999999999,0.7800000000000001,positive,0.4927,positive
Not bad,5,2022-06-11,CBE,Google Play Store,0.3499999999999999,0.6666666666666666,positive,0.431,positive
Good!,5,2022-03-07,CBE,Google Play Store,0.875,0.6000000000000001,positive,0.4926,positive
Good!,5,2022-05-28,CBE,Google Play Store,0.875,0.6000000000000001,positive,0.4926,positive
I love it😍,5,2022-06-02,CBE,Google Play Store,0.5,0.6,positive,0.802,positive
Very nice!!!!!!!!!!!!!!!!!,5,2022-02-12,CBE,Google Play Store,1.0,1.0,positive,0.6441,positive
Good,5,2022-02-12,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2022-06-21,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
great,5,2022-02-12,CBE,Google Play Store,0.8,0.75,positive,0.6249,positive
Best,5,2022-05-06,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Best,5,2022-03-25,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Best,5,2022-04-10,CBE,Google Play Store,1.0,0.3,positive,0.6369,positive
Good,5,2022-06-17,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Good,5,2023-07-08,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
nice,5,2022-03-26,CBE,Google Play Store,0.6,1.0,positive,0.4215,positive
Good,5,2022-10-21,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
Interesting,5,2022-02-19,CBE,Google Play Store,0.5,0.5,positive,0.4019,positive
good,5,2022-04-25,CBE,Google Play Store,0.7,0.6000000000000001,positive,0.4404,positive
